x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-81.2695257531903,-285.4287579015727,0.0,cancer
-64.44410465728185,-285.4287579015727,0.0,cancer
-47.618683561373416,-285.4287579015727,0.0,cancer
-30.793262465464977,-285.4287579015727,0.0,cancer
-13.967841369556538,-285.4287579015727,0.0,cancer
2.8575797263519007,-285.4287579015727,0.0,cancer
19.68300082226034,-285.4287579015727,0.0,cancer
36.50842191816878,-285.4287579015727,0.0,cancer
53.33384301407722,-285.4287579015727,0.0,cancer
70.15926410998566,-285.4287579015727,0.0,cancer
86.9846852058941,-285.4287579015727,0.0,cancer
-123.33307849296138,-270.85751580314536,0.0,cancer
-106.50765739705294,-270.85751580314536,0.0,cancer
-89.6822363011445,-270.85751580314536,0.0,cancer
-72.85681520523606,-270.85751580314536,0.0,cancer
-56.03139410932763,-270.85751580314536,0.0,cancer
-39.20597301341919,-270.85751580314536,0.0,cancer
-22.38055191751075,-270.85751580314536,0.0,cancer
-5.55513082160231,-270.85751580314536,0.0,cancer
11.270290274306129,-270.85751580314536,0.0,cancer
28.095711370214566,-270.85751580314536,0.0,cancer
44.921132466123005,-270.85751580314536,0.0,cancer
61.746553562031444,-270.85751580314536,0.0,cancer
78.57197465793989,-270.85751580314536,0.0,cancer
95.39739575384833,-270.85751580314536,0.0,cancer
112.22281684975677,-270.85751580314536,0.0,cancer
-148.57121013682405,-256.28627370471804,0.0,cancer
-131.7457890409156,-256.28627370471804,0.0,cancer
-114.92036794500717,-256.28627370471804,0.0,cancer
-98.09494684909873,-256.28627370471804,0.0,cancer
-81.2695257531903,-256.28627370471804,0.0,cancer
-64.44410465728185,-256.28627370471804,0.0,cancer
-47.618683561373416,-256.28627370471804,0.0,cancer
-30.793262465464977,-256.28627370471804,0.0,cancer
-13.967841369556538,-256.28627370471804,0.0,cancer
2.8575797263519007,-256.28627370471804,0.0,cancer
19.68300082226034,-256.28627370471804,0.0,cancer
36.50842191816878,-256.28627370471804,0.0,cancer
53.33384301407722,-256.28627370471804,0.0,cancer
70.15926410998566,-256.28627370471804,0.0,cancer
86.9846852058941,-256.28627370471804,0.0,cancer
103.81010630180253,-256.28627370471804,0.0,cancer
120.63552739771097,-256.28627370471804,0.0,cancer
137.4609484936194,-256.28627370471804,0.0,cancer
154.28636958952785,-256.28627370471804,0.0,cancer
-173.8093417806867,-241.71503160629072,0.0,cancer
-156.98392068477827,-241.71503160629072,0.0,cancer
-140.15849958886983,-241.71503160629072,0.0,cancer
-123.33307849296138,-241.71503160629072,0.0,cancer
-106.50765739705294,-241.71503160629072,0.0,cancer
-89.6822363011445,-241.71503160629072,0.0,cancer
-72.85681520523606,-241.71503160629072,0.0,cancer
-56.03139410932763,-241.71503160629072,0.0,cancer
-39.20597301341919,-241.71503160629072,0.0,cancer
-22.38055191751075,-241.71503160629072,0.0,cancer
-5.55513082160231,-241.71503160629072,0.0,cancer
11.270290274306129,-241.71503160629072,0.0,cancer
28.095711370214566,-241.71503160629072,0.0,cancer
44.921132466123005,-241.71503160629072,0.0,cancer
61.746553562031444,-241.71503160629072,0.0,cancer
78.57197465793989,-241.71503160629072,0.0,cancer
95.39739575384833,-241.71503160629072,0.0,cancer
112.22281684975677,-241.71503160629072,0.0,cancer
129.0482379456652,-241.71503160629072,0.0,cancer
145.87365904157363,-241.71503160629072,0.0,cancer
162.69908013748207,-241.71503160629072,0.0,cancer
-182.22205232864093,-227.1437895078634,0.0,cancer
-165.3966312327325,-227.1437895078634,0.0,cancer
-148.57121013682405,-227.1437895078634,0.0,cancer
-131.7457890409156,-227.1437895078634,0.0,cancer
-114.92036794500717,-227.1437895078634,0.0,cancer
-98.09494684909873,-227.1437895078634,0.0,cancer
-81.2695257531903,-227.1437895078634,0.0,cancer
-64.44410465728185,-227.1437895078634,0.0,cancer
-47.618683561373416,-227.1437895078634,0.0,cancer
-30.793262465464977,-227.1437895078634,0.0,cancer
-13.967841369556538,-227.1437895078634,0.0,cancer
2.8575797263519007,-227.1437895078634,0.0,cancer
19.68300082226034,-227.1437895078634,0.0,cancer
36.50842191816878,-227.1437895078634,0.0,cancer
53.33384301407722,-227.1437895078634,0.0,cancer
70.15926410998566,-227.1437895078634,0.0,cancer
86.9846852058941,-227.1437895078634,0.0,cancer
103.81010630180253,-227.1437895078634,0.0,cancer
120.63552739771097,-227.1437895078634,0.0,cancer
